2_1_N_SIDE_CLOSE_MED:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_E_SIDE_FAR_MED:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_1_S_SIDE_CLOSE_MED:-0.8,-0.6000000000000001,-1.0,-1.0,0.0,0.0,0.0,0.0
2_0_N_SIDE_CLOSE_LOW:-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2_2_E_FRONT_FAR_LOW:1.882384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_2_S_SIDE_CLOSE_HIGH:-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
1_1_E_SIDE_CLOSE_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_S_SIDE_CLOSE_MED:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_1_S_SIDE_CLOSE_HIGH:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2_0_S_SIDE_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001
0_1_S_SIDE_FAR_HIGH:-0.8,-0.6000000000000001,-1.0,0.0,0.0,0.0,0.0,0.0
1_0_S_SIDE_MEDIUM_HIGH:-1.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0_0_N_SIDE_MEDIUM_HIGH:0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_2_S_REAR_FAR_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_0_S_SIDE_MEDIUM_HIGH:-0.64,-0.6000000000000001,-1.0,0.0,0.0,0.0,0.0,0.0
1_2_W_FRONT_FAR_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_S_SIDE_CLOSE_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
1_2_W_SIDE_FAR_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_1_W_SIDE_MEDIUM_MED:-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2_2_W_SIDE_FAR_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_1_S_FRONT_FAR_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001
1_0_E_SIDE_CLOSE_HIGH:0.0,0.0,-1.8,0.0,0.0,0.0,0.0,0.0
0_1_W_FRONT_FAR_MED:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_1_S_FRONT_FAR_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001
1_0_S_REAR_MEDIUM_MED:0.0,-1.0763037820570012,0.0,0.0,0.0,4.2629986885663485E-4,0.0,0.0
2_1_S_FRONT_MEDIUM_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_2_E_REAR_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_W_SIDE_MEDIUM_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_0_E_SIDE_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_1_W_SIDE_CLOSE_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_1_S_SIDE_CLOSE_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_1_N_SIDE_MEDIUM_MED:0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0
1_0_N_SIDE_MEDIUM_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_W_REAR_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_0_E_FRONT_CLOSE_HIGH:-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
0_0_N_SIDE_FAR_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_1_E_SIDE_CLOSE_HIGH:2.0,0.0,-1.0,0.0,0.28800000000000003,0.0,0.0,0.0
2_2_N_REAR_MEDIUM_LOW:-1.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1_2_W_SIDE_MEDIUM_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_1_E_SIDE_FAR_MED:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_2_E_SIDE_FAR_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_2_E_SIDE_MEDIUM_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_0_N_FRONT_CLOSE_MED:0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
1_0_N_FRONT_MEDIUM_HIGH:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_0_W_FRONT_CLOSE_MED:-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2_1_W_SIDE_FAR_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_2_W_REAR_FAR_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_2_E_FRONT_FAR_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_1_E_FRONT_FAR_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_2_N_REAR_FAR_LOW:-1.0,-0.6000000000000001,-1.0,0.0,0.0,0.0,0.0,0.0
2_1_N_SIDE_FAR_LOW:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_2_S_FRONT_FAR_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_2_S_REAR_MEDIUM_HIGH:-1.0,-1.08,-0.6078322829011862,-0.9997844057516101,-1.0,0.0,-0.8,0.0
0_2_W_SIDE_MEDIUM_LOW:-0.9724352780683503,0.0,0.0,0.0,-1.3075191577600003,0.0,0.0,0.0
2_0_N_REAR_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_2_W_SIDE_MEDIUM_HIGH:-1.0,-1.8,0.0,0.0,0.0,0.0,0.0,0.0
1_2_E_SIDE_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_2_W_SIDE_CLOSE_MED:-1.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1_1_W_REAR_MEDIUM_HIGH:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_2_N_FRONT_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_0_W_FRONT_MEDIUM_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_2_N_SIDE_MEDIUM_LOW:0.0,0.0,0.0,0.36000000000000004,0.0,0.0,0.0,0.0
1_0_W_REAR_FAR_LOW:-1.0,-0.6000000000000001,0.022961034511994886,0.0,0.0,0.0,0.0,0.0
0_1_N_FRONT_FAR_MED:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_0_S_REAR_FAR_LOW:-1.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1_0_S_SIDE_FAR_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0_0_W_SIDE_FAR_MED:0.0,-0.6000000000000001,-0.24815779839999996,0.0,0.0,0.0,0.0,-0.4800000000000001
2_0_W_REAR_FAR_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_1_N_SIDE_FAR_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_2_N_REAR_MEDIUM_HIGH:-1.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1_2_E_SIDE_FAR_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_1_N_SIDE_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_1_W_SIDE_MEDIUM_LOW:0.0,0.10204904227553283,0.0,0.0,0.0,0.0,0.0,0.0
1_2_N_SIDE_FAR_HIGH:0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1_2_W_SIDE_CLOSE_HIGH:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_1_W_FRONT_CLOSE_MED:1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_N_REAR_FAR_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_0_W_REAR_CLOSE_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_1_S_REAR_CLOSE_MED:-1.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1_1_S_SIDE_FAR_MED:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_2_N_SIDE_FAR_HIGH:0.0,2.2879831439731E-6,2.5680930785912577E-5,0.0,0.0,0.0,0.0,0.0
1_0_W_SIDE_FAR_LOW:0.12005967774674162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_0_E_FRONT_MEDIUM_LOW:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_S_FRONT_CLOSE_MED:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_2_E_SIDE_MEDIUM_HIGH:-1.0,-0.6000000000000001,-1.0,-1.0,0.0,0.0,0.0,0.0
2_2_W_SIDE_MEDIUM_HIGH:-1.0,-0.6000000000000001,-1.0,-1.0,0.0,0.0,0.0,0.0
2_0_E_SIDE_CLOSE_MED:-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
1_1_W_REAR_FAR_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_0_N_FRONT_CLOSE_LOW:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_0_N_FRONT_MEDIUM_MED:0.1338720768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_0_N_FRONT_FAR_HIGH:0.0,0.031116960000000006,0.0,0.031116960000000006,0.0,0.0,0.13829760000000002,0.0
2_2_E_SIDE_MEDIUM_MED:-1.0,-0.6000000000000001,-1.0,0.0,0.0,0.0,0.0,0.0
2_2_W_REAR_CLOSE_MED:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_1_S_SIDE_MEDIUM_MED:-1.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1_1_E_SIDE_MEDIUM_LOW:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0_0_W_FRONT_CLOSE_HIGH:-1.0,0.42629760000000005,0.0,0.0,0.0,0.0,0.0,0.0
0_0_W_SIDE_CLOSE_MED:-1.0,-1.4799892777410104,-1.0,0.0,0.0,0.0,0.0,0.0
0_2_N_REAR_MEDIUM_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_W_REAR_CLOSE_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
2_2_N_SIDE_MEDIUM_MED:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_0_W_SIDE_FAR_HIGH:0.0,-0.4800000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0_1_S_REAR_MEDIUM_LOW:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_2_N_SIDE_FAR_LOW:-0.8,-0.6000000000000001,0.2736,0.0,0.0,0.0,0.0,0.0
1_2_S_FRONT_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.36000000000000004,0.0,0.0,0.0
0_1_E_REAR_MEDIUM_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_2_N_SIDE_CLOSE_LOW:-1.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2_2_E_SIDE_FAR_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_1_E_SIDE_MEDIUM_LOW:-1.0,-0.6000000000000001,0.0,0.0,0.0,0.0,-1.0,0.0
0_1_W_SIDE_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.64
0_2_W_FRONT_MEDIUM_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_2_W_SIDE_CLOSE_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_1_N_REAR_CLOSE_LOW:0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0
1_1_S_SIDE_CLOSE_HIGH:-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
0_2_S_SIDE_FAR_LOW:-0.8,-1.08,0.51619751368704,0.0,0.0,0.0,0.0,0.0
0_2_N_SIDE_CLOSE_HIGH:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_2_S_REAR_MEDIUM_MED:0.030080050043332925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_0_S_SIDE_FAR_MED:0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0_0_S_REAR_MEDIUM_MED:-1.0,-0.6000000000000001,-1.0,0.0,0.0,0.0,0.0,0.0
1_2_W_SIDE_MEDIUM_MED:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_2_N_REAR_CLOSE_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_0_S_SIDE_MEDIUM_LOW:0.0,0.0,0.7615929842602557,0.0,0.0,0.0,0.0,0.0
0_2_E_SIDE_FAR_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_N_REAR_MEDIUM_HIGH:0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
1_1_W_SIDE_MEDIUM_MED:-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
1_1_E_FRONT_CLOSE_HIGH:2.3486986199040003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_E_FRONT_MEDIUM_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_W_REAR_MEDIUM_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_0_S_SIDE_CLOSE_HIGH:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_E_SIDE_CLOSE_HIGH:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_0_E_FRONT_MEDIUM_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_2_S_SIDE_FAR_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001
0_2_W_FRONT_FAR_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_1_S_REAR_MEDIUM_MED:0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
0_0_E_SIDE_FAR_MED:-1.0,-0.6000000000000001,0.002985984000000001,-1.0,0.0,0.0,0.0,0.0
1_1_E_FRONT_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_1_N_SIDE_MEDIUM_HIGH:-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001
2_0_E_SIDE_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_0_W_SIDE_MEDIUM_MED:-0.8,-0.6000000000000001,-0.8,-0.9999087863384571,0.0,0.0,0.0,0.0
2_0_S_SIDE_FAR_HIGH:-1.0,-1.08,-1.0,0.0,0.0,0.0,0.0,-0.6000000000000001
1_1_W_FRONT_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_0_S_REAR_FAR_LOW:0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0_1_E_SIDE_FAR_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_1_S_SIDE_FAR_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_2_N_SIDE_FAR_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_0_N_SIDE_FAR_HIGH:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_1_N_REAR_FAR_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_S_FRONT_CLOSE_LOW:-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2_2_W_REAR_CLOSE_LOW:-1.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1_1_E_SIDE_MEDIUM_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_N_SIDE_CLOSE_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_W_SIDE_CLOSE_HIGH:-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
0_0_E_SIDE_MEDIUM_LOW:-1.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,-1.08
0_0_N_FRONT_FAR_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_1_N_SIDE_MEDIUM_MED:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_1_E_SIDE_CLOSE_HIGH:-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
0_1_S_REAR_MEDIUM_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_0_S_SIDE_MEDIUM_MED:0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1_1_S_FRONT_MEDIUM_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_0_S_SIDE_FAR_HIGH:0.0,-1.1712,0.0,0.0,0.0,0.0,0.0,0.0
0_2_W_FRONT_FAR_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_2_W_SIDE_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4800000000000001
0_1_W_SIDE_MEDIUM_HIGH:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_1_N_FRONT_MEDIUM_LOW:-1.0,0.0,0.0,0.0,0.0,-0.8868266566892071,0.0,0.0
2_2_N_SIDE_FAR_HIGH:0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0_1_N_SIDE_FAR_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_2_W_FRONT_FAR_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.464
0_0_N_SIDE_CLOSE_LOW:0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
0_0_W_FRONT_MEDIUM_HIGH:-1.0,0.0,0.0,0.0,0.0,2.4262976000000003,0.0,0.0
2_1_N_REAR_FAR_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_1_N_SIDE_CLOSE_HIGH:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6
1_1_E_SIDE_CLOSE_MED:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_1_E_SIDE_FAR_HIGH:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_2_S_FRONT_FAR_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001
0_0_W_SIDE_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
2_0_S_SIDE_MEDIUM_MED:0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1_2_W_SIDE_FAR_MED:-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_2_N_REAR_MEDIUM_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_E_SIDE_MEDIUM_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_N_REAR_CLOSE_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_0_S_REAR_CLOSE_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_1_W_REAR_MEDIUM_MED:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_W_SIDE_FAR_HIGH:-1.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0_0_W_SIDE_CLOSE_HIGH:0.9792503685529598,-0.182228352,0.0,0.0,0.42629760000000005,0.22482789073919995,0.532872,0.0
1_2_E_REAR_MEDIUM_MED:0.0,-1.08,0.0,0.0,0.0,0.0,0.0,0.0
1_0_S_REAR_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
1_2_W_REAR_MEDIUM_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_0_W_SIDE_FAR_HIGH:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_2_S_SIDE_MEDIUM_LOW:-1.0,-0.6000000000000001,-0.7949370918901051,0.0,0.0,-1.0,0.0,-0.6000000000000001
1_2_W_REAR_FAR_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_0_S_REAR_MEDIUM_HIGH:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_2_S_SIDE_MEDIUM_HIGH:-0.07763184000000001,-0.6000000000000001,0.0,-0.890540407094314,0.0,0.0,-1.0,-0.427128
0_1_S_SIDE_FAR_MED:-1.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1_1_S_SIDE_CLOSE_MED:0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2_2_N_REAR_CLOSE_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_2_W_FRONT_MEDIUM_HIGH:-0.8,-1.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001
0_1_S_REAR_FAR_LOW:0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2_1_N_REAR_MEDIUM_LOW:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_2_E_SIDE_FAR_HIGH:-0.7999924601388535,-0.6000000000000001,8.400937502058617E-5,0.0,0.0,0.0,0.0,0.0
2_0_S_FRONT_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
0_1_W_SIDE_CLOSE_MED:-0.8,0.0,0.0,0.0,0.0,-1.0,0.0,-0.6000000000000001
1_0_E_SIDE_MEDIUM_MED:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_W_SIDE_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_0_E_SIDE_CLOSE_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2_1_E_REAR_CLOSE_LOW:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_N_SIDE_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_0_N_SIDE_MEDIUM_MED:-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
2_0_E_FRONT_FAR_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_2_W_FRONT_MEDIUM_MED:0.3125251919688192,0.14626178984140742,0.0,0.17140326635748934,0.3125251919688192,1.7015260451635712,0.0,0.0
2_2_S_FRONT_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_0_S_SIDE_FAR_HIGH:0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
0_0_N_SIDE_FAR_HIGH:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_2_E_SIDE_FAR_MED:0.0,-1.28,0.0,0.0,0.0,-0.64,0.0,0.0
2_0_W_SIDE_FAR_MED:0.0,-1.464,0.0,0.0,0.0,0.0,0.0,0.0
0_1_E_SIDE_MEDIUM_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_2_S_FRONT_FAR_MED:0.12773181730387725,0.0,0.0,0.13299856029141738,0.0,0.0,0.0,-0.54606048
